"ticker","datetime","open","high","low","close","average","volume","barcount"
SPY,2023-05-01 10:47:30.000,416.8,416.86,416.8,416.85,416.83,21521,120
SPY,2023-05-01 10:47:40.000,416.84,416.86,416.82,416.83,416.841,5133,46
SPY,2023-05-01 10:47:50.000,416.82,416.85,416.79,416.81,416.817,17976,88
SPY,2023-05-01 10:48:00.000,416.8,416.83,416.77,416.79,416.797,29899,162
SPY,2023-05-01 10:48:10.000,416.79,416.8,416.74,416.76,416.769,36508,115
SPY,2023-05-01 10:48:20.000,416.76,416.8,416.75,416.8,416.774,17770,108
SPY,2023-05-01 10:48:30.000,416.8,416.82,416.78,416.81,416.802,12999,63
SPY,2023-05-01 10:48:40.000,416.81,416.82,416.74,416.75,416.79,24101,110
SPY,2023-05-01 10:48:50.000,416.75,416.81,416.74,416.8,416.765,15546,88
SPY,2023-05-01 10:49:00.000,416.8,416.81,416.77,416.77,416.792,17836,135
SPY,2023-05-01 10:49:10.000,416.77,416.81,416.74,416.8,416.772,24985,140
SPY,2023-05-01 10:49:20.000,416.8,416.83,416.78,416.79,416.81,26626,131
SPY,2023-05-01 10:49:30.000,416.79,416.88,416.79,416.86,416.843,8458,63
SPY,2023-05-01 10:49:40.000,416.86,416.88,416.84,416.87,416.858,8398,50
SPY,2023-05-01 10:49:50.000,416.86,416.92,416.85,416.92,416.876,18392,112
SPY,2023-05-01 10:50:00.000,416.91,416.92,416.82,416.84,416.873,30722,169
SPY,2023-05-01 10:50:10.000,416.85,416.89,416.84,416.88,416.868,10030,60
SPY,2023-05-01 10:50:20.000,416.88,416.88,416.81,416.81,416.853,19120,89
SPY,2023-05-01 10:50:30.000,416.81,416.82,416.77,416.77,416.784,10220,51
SPY,2023-05-01 10:50:40.000,416.77,416.78,416.74,416.74,416.763,15886,98
SPY,2023-05-01 10:50:50.000,416.75,416.76,416.69,416.72,416.723,17692,103
SPY,2023-05-01 10:51:00.000,416.71,416.75,416.67,416.67,416.703,27344,165
SPY,2023-05-01 10:51:10.000,416.67,416.69,416.64,416.65,416.666,22074,87
SPY,2023-05-01 10:51:20.000,416.65,416.66,416.6,416.64,416.636,20465,90
SPY,2023-05-01 10:51:30.000,416.64,416.68,416.63,416.66,416.652,12942,71
SPY,2023-05-01 10:51:40.000,416.68,416.77,416.67,416.77,416.735,12825,110
SPY,2023-05-01 10:51:50.000,416.78,416.78,416.71,416.75,416.75,8832,65
SPY,2023-05-01 10:52:00.000,416.76,416.79,416.73,416.79,416.763,7331,52
SPY,2023-05-01 10:52:10.000,416.79,416.82,416.78,416.81,416.803,10785,69
SPY,2023-05-01 10:52:20.000,416.81,416.82,416.79,416.8,416.802,7871,54
SPY,2023-05-01 10:52:30.000,416.81,416.86,416.8,416.84,416.828,9713,60
SPY,2023-05-01 10:52:40.000,416.85,416.9,416.85,416.9,416.867,8412,48
SPY,2023-05-01 10:52:50.000,416.9,416.9,416.84,416.84,416.861,16868,121
SPY,2023-05-01 10:53:00.000,416.85,416.86,416.81,416.82,416.836,10587,64
SPY,2023-05-01 10:53:10.000,416.82,416.85,416.8,416.81,416.82,9273,61
SPY,2023-05-01 10:53:20.000,416.79,416.82,416.79,416.81,416.806,7180,40
SPY,2023-05-01 10:53:30.000,416.81,416.82,416.77,416.78,416.787,17064,98
SPY,2023-05-01 10:53:40.000,416.78,416.78,416.75,416.76,416.764,9776,65
SPY,2023-05-01 10:53:50.000,416.77,416.77,416.71,416.72,416.735,9880,58
SPY,2023-05-01 10:54:00.000,416.71,416.74,416.69,416.73,416.718,11393,74
SPY,2023-05-01 10:54:10.000,416.74,416.79,416.71,416.76,416.756,11792,67
SPY,2023-05-01 10:54:20.000,416.77,416.8,416.77,416.8,416.781,13628,59
SPY,2023-05-01 10:54:30.000,416.78,416.79,416.75,416.77,416.77,18334,101
SPY,2023-05-01 10:54:40.000,416.78,416.81,416.77,416.79,416.799,15409,91
SPY,2023-05-01 10:54:50.000,416.79,416.8,416.77,416.78,416.782,7020,45
SPY,2023-05-01 10:55:00.000,416.79,416.79,416.74,416.75,416.762,14085,114
SPY,2023-05-01 10:55:10.000,416.75,416.8,416.72,416.78,416.766,25500,177
SPY,2023-05-01 10:55:20.000,416.79,416.84,416.77,416.84,416.807,27792,192
SPY,2023-05-01 10:55:30.000,416.84,416.87,416.82,416.86,416.837,29516,191
SPY,2023-05-01 10:55:40.000,416.86,416.89,416.85,416.88,416.876,23386,145
SPY,2023-05-01 10:55:50.000,416.89,416.97,416.88,416.96,416.938,28446,142
SPY,2023-05-01 10:56:00.000,416.96,417.07,416.93,417.0,417.008,74306,429
SPY,2023-05-01 10:56:10.000,417.0,417.02,416.98,416.99,417.0,12881,75
SPY,2023-05-01 10:56:20.000,416.99,417.02,416.96,416.98,416.989,24467,139
SPY,2023-05-01 10:56:30.000,416.98,417.0,416.96,416.97,416.981,10241,67
SPY,2023-05-01 10:56:40.000,416.97,417.03,416.92,417.01,416.977,29518,169
SPY,2023-05-01 10:56:50.000,417.0,417.01,416.98,417.0,416.996,14281,78
SPY,2023-05-01 10:57:00.000,417.0,417.02,416.95,417.0,416.992,21409,144
SPY,2023-05-01 10:57:10.000,417.01,417.02,416.98,416.99,417.0,16634,113
SPY,2023-05-01 10:57:20.000,416.98,416.99,416.95,416.96,416.968,18276,124
SPY,2023-05-01 10:57:30.000,416.95,416.96,416.85,416.86,416.906,20490,119
SPY,2023-05-01 10:57:40.000,416.87,416.88,416.83,416.84,416.856,15895,88
SPY,2023-05-01 10:57:50.000,416.84,416.87,416.83,416.87,416.837,21219,115
SPY,2023-05-01 10:58:00.000,416.87,416.95,416.86,416.92,416.916,38394,179
SPY,2023-05-01 10:58:10.000,416.92,416.99,416.92,416.96,416.955,8305,63
SPY,2023-05-01 10:58:20.000,416.95,417.01,416.94,416.99,416.982,13122,109
SPY,2023-05-01 10:58:30.000,416.99,417.05,416.99,417.05,417.022,10363,65
SPY,2023-05-01 10:58:40.000,417.04,417.06,417.01,417.03,417.033,20088,125
SPY,2023-05-01 10:58:50.000,417.03,417.03,416.97,416.99,416.992,12236,53
SPY,2023-05-01 10:59:00.000,416.99,417.01,416.94,416.96,416.968,67484,185
SPY,2023-05-01 10:59:10.000,416.96,416.96,416.93,416.93,416.951,9485,63
SPY,2023-05-01 10:59:20.000,416.93,417.0,416.92,417.0,416.966,8073,56
SPY,2023-05-01 10:59:30.000,417.0,417.03,416.99,417.02,417.012,6790,49
SPY,2023-05-01 10:59:40.000,417.01,417.02,416.96,416.97,416.989,3048,26
SPY,2023-05-01 10:59:50.000,416.96,416.97,416.92,416.96,416.952,10876,76
SPY,2023-05-01 11:00:00.000,416.96,417.01,416.96,417.0,416.984,14888,94
SPY,2023-05-01 11:00:10.000,416.99,417.02,416.98,417.01,416.997,18296,114
SPY,2023-05-01 11:00:20.000,417.02,417.06,417.02,417.04,417.049,15735,97
SPY,2023-05-01 11:00:30.000,417.03,417.04,417.0,417.03,417.026,16766,79
SPY,2023-05-01 11:00:40.000,417.04,417.05,417.02,417.05,417.033,12668,66
SPY,2023-05-01 11:00:50.000,417.05,417.1,417.04,417.09,417.069,24032,174
SPY,2023-05-01 11:01:00.000,417.08,417.14,417.06,417.06,417.107,45813,272
SPY,2023-05-01 11:01:10.000,417.07,417.07,417.0,417.03,417.025,30368,110
SPY,2023-05-01 11:01:20.000,417.03,417.07,417.02,417.06,417.045,15082,101
SPY,2023-05-01 11:01:30.000,417.06,417.12,417.05,417.11,417.097,18554,129
SPY,2023-05-01 11:01:40.000,417.12,417.13,417.07,417.09,417.109,17278,113
SPY,2023-05-01 11:01:50.000,417.09,417.12,417.07,417.12,417.099,17825,143
SPY,2023-05-01 11:02:00.000,417.13,417.14,417.07,417.1,417.111,18561,146
SPY,2023-05-01 11:02:10.000,417.11,417.11,417.05,417.06,417.069,25023,174
SPY,2023-05-01 11:02:20.000,417.06,417.08,417.03,417.06,417.054,11391,90
SPY,2023-05-01 11:02:30.000,417.05,417.06,417.04,417.05,417.048,16983,116
SPY,2023-05-01 11:02:40.000,417.04,417.05,416.99,417.02,417.021,28110,197
SPY,2023-05-01 11:02:50.000,417.02,417.02,416.97,416.99,416.988,13400,105
SPY,2023-05-01 11:03:00.000,416.98,416.98,416.92,416.94,416.934,18213,94
SPY,2023-05-01 11:03:10.000,416.95,416.95,416.93,416.93,416.939,9736,60
SPY,2023-05-01 11:03:20.000,416.94,416.96,416.93,416.96,416.946,9844,65
SPY,2023-05-01 11:03:30.000,416.96,417.01,416.96,417.01,416.999,18069,95
SPY,2023-05-01 11:03:40.000,417.0,417.01,416.93,416.94,416.981,8439,57
SPY,2023-05-01 11:03:50.000,416.93,416.93,416.87,416.89,416.9,12802,83
SPY,2023-05-01 11:04:00.000,416.88,416.88,416.8,416.82,416.821,24606,148
SPY,2023-05-01 11:04:10.000,416.83,416.83,416.66,416.71,416.727,38377,237
SPY,2023-05-01 11:04:20.000,416.71,416.71,416.65,416.68,416.674,22545,134
SPY,2023-05-01 11:04:30.000,416.68,416.68,416.59,416.67,416.636,32290,205
SPY,2023-05-01 11:04:40.000,416.66,416.75,416.64,416.75,416.695,18246,100
SPY,2023-05-01 11:04:50.000,416.74,416.75,416.71,416.72,416.734,16818,111
SPY,2023-05-01 11:05:00.000,416.72,416.78,416.69,416.76,416.741,22803,103
SPY,2023-05-01 11:05:10.000,416.76,416.79,416.74,416.79,416.767,19197,108
SPY,2023-05-01 11:05:20.000,416.78,416.82,416.77,416.8,416.782,46912,292
SPY,2023-05-01 11:05:30.000,416.8,416.85,416.77,416.85,416.793,85094,476
SPY,2023-05-01 11:05:40.000,416.85,416.9,416.85,416.86,416.865,21107,122
SPY,2023-05-01 11:05:50.000,416.87,416.87,416.82,416.85,416.843,10043,66
SPY,2023-05-01 11:06:00.000,416.85,416.85,416.75,416.75,416.777,12635,69
SPY,2023-05-01 11:06:10.000,416.75,416.78,416.74,416.76,416.759,7440,55
SPY,2023-05-01 11:06:20.000,416.77,416.8,416.72,416.74,416.76,11020,88
SPY,2023-05-01 11:06:30.000,416.74,416.75,416.73,416.74,416.74,2653,21
SPY,2023-05-01 11:06:40.000,416.73,416.75,416.68,416.7,416.724,16703,100
SPY,2023-05-01 11:06:50.000,416.69,416.75,416.69,416.74,416.719,9112,55
SPY,2023-05-01 11:07:00.000,416.74,416.74,416.65,416.68,416.694,21854,151
SPY,2023-05-01 11:07:10.000,416.69,416.7,416.67,416.68,416.686,25726,136
SPY,2023-05-01 11:07:20.000,416.68,416.68,416.64,416.66,416.664,12986,91
SPY,2023-05-01 11:07:30.000,416.66,416.71,416.62,416.71,416.654,8614,66
SPY,2023-05-01 11:07:40.000,416.72,416.75,416.71,416.74,416.721,30709,128
SPY,2023-05-01 11:07:50.000,416.75,416.82,416.74,416.81,416.782,16476,109
SPY,2023-05-01 11:08:00.000,416.81,416.83,416.75,416.77,416.794,11685,97
SPY,2023-05-01 11:08:10.000,416.78,416.84,416.77,416.84,416.806,14735,119
SPY,2023-05-01 11:08:20.000,416.83,416.87,416.82,416.86,416.842,15637,111
SPY,2023-05-01 11:08:30.000,416.86,416.86,416.79,416.8,416.828,15108,114
SPY,2023-05-01 11:08:40.000,416.79,416.83,416.77,416.83,416.801,16613,117
SPY,2023-05-01 11:08:50.000,416.83,416.83,416.74,416.75,416.777,15361,99
SPY,2023-05-01 11:09:00.000,416.75,416.75,416.71,416.73,416.729,12062,82
SPY,2023-05-01 11:09:10.000,416.73,416.76,416.7,416.75,416.735,21038,121
SPY,2023-05-01 11:09:20.000,416.75,416.77,416.73,416.77,416.743,8074,40
SPY,2023-05-01 11:09:30.000,416.77,416.79,416.75,416.77,416.772,10368,86
SPY,2023-05-01 11:09:40.000,416.77,416.77,416.7,416.71,416.736,10214,58
SPY,2023-05-01 11:09:50.000,416.7,416.72,416.66,416.66,416.697,31995,128
SPY,2023-05-01 11:10:00.000,416.66,416.71,416.65,416.7,416.685,13352,91
SPY,2023-05-01 11:10:10.000,416.71,416.75,416.67,416.68,416.709,18275,138
SPY,2023-05-01 11:10:20.000,416.68,416.68,416.65,416.66,416.663,4300,37
SPY,2023-05-01 11:10:30.000,416.66,416.67,416.62,416.63,416.639,9032,77
SPY,2023-05-01 11:10:40.000,416.63,416.63,416.57,416.59,416.61,32738,196
SPY,2023-05-01 11:10:50.000,416.59,416.67,416.58,416.65,416.625,26110,172
SPY,2023-05-01 11:11:00.000,416.64,416.68,416.63,416.68,416.65,13653,80
SPY,2023-05-01 11:11:10.000,416.69,416.71,416.67,416.68,416.692,14656,105
SPY,2023-05-01 11:11:20.000,416.67,416.7,416.66,416.7,416.683,13110,69
SPY,2023-05-01 11:11:30.000,416.69,416.73,416.65,416.73,416.712,6482,47
SPY,2023-05-01 11:11:40.000,416.72,416.75,416.71,416.72,416.732,5250,42
SPY,2023-05-01 11:11:50.000,416.72,416.75,416.69,416.69,416.715,18398,120
SPY,2023-05-01 11:12:00.000,416.69,416.72,416.66,416.68,416.681,8246,52
SPY,2023-05-01 11:12:10.000,416.68,416.69,416.66,416.68,416.674,12003,79
SPY,2023-05-01 11:12:20.000,416.68,416.75,416.67,416.72,416.72,10697,68
SPY,2023-05-01 11:12:30.000,416.72,416.76,416.72,416.73,416.733,8633,47
SPY,2023-05-01 11:12:40.000,416.75,416.77,416.7,416.72,416.734,5235,43
SPY,2023-05-01 11:12:50.000,416.71,416.71,416.65,416.66,416.686,5929,54
SPY,2023-05-01 11:13:00.000,416.65,416.66,416.63,416.65,416.646,7071,40
SPY,2023-05-01 11:13:10.000,416.64,416.65,416.61,416.65,416.628,6601,57
SPY,2023-05-01 11:13:20.000,416.64,416.64,416.59,416.64,416.617,5415,48
SPY,2023-05-01 11:13:30.000,416.65,416.65,416.56,416.57,416.587,17503,113
SPY,2023-05-01 11:13:40.000,416.57,416.58,416.49,416.51,416.53,25044,172
SPY,2023-05-01 11:13:50.000,416.53,416.53,416.4,416.41,416.476,29304,182
SPY,2023-05-01 11:14:00.000,416.41,416.41,416.32,416.38,416.362,30100,201
SPY,2023-05-01 11:14:10.000,416.39,416.45,416.37,416.43,416.413,16897,116
SPY,2023-05-01 11:14:20.000,416.42,416.43,416.38,416.41,416.411,24751,166
SPY,2023-05-01 11:14:30.000,416.41,416.52,416.41,416.48,416.486,98383,544
SPY,2023-05-01 11:14:40.000,416.48,416.48,416.39,416.45,416.433,41412,256
SPY,2023-05-01 11:14:50.000,416.44,416.45,416.42,416.44,416.442,17394,117
SPY,2023-05-01 11:15:00.000,416.44,416.46,416.37,416.38,416.426,19610,149
SPY,2023-05-01 11:15:10.000,416.37,416.38,416.31,416.37,416.352,22889,121
SPY,2023-05-01 11:15:20.000,416.37,416.38,416.27,416.27,416.317,23567,138
SPY,2023-05-01 11:15:30.000,416.27,416.32,416.26,416.27,416.291,19352,125
SPY,2023-05-01 11:15:40.000,416.28,416.31,416.2,416.22,416.249,32580,201
SPY,2023-05-01 11:15:50.000,416.21,416.21,416.07,416.07,416.156,38765,214
SPY,2023-05-01 11:16:00.000,416.07,416.14,416.05,416.11,416.098,22390,151
SPY,2023-05-01 11:16:10.000,416.11,416.17,416.1,416.14,416.131,28316,186
SPY,2023-05-01 11:16:20.000,416.12,416.15,415.93,415.95,416.023,43086,287
SPY,2023-05-01 11:16:30.000,415.96,415.97,415.78,415.84,415.84,97098,590
SPY,2023-05-01 11:16:40.000,415.85,415.88,415.72,415.76,415.785,71128,462
SPY,2023-05-01 11:16:50.000,415.77,415.91,415.77,415.9,415.859,39645,234
SPY,2023-05-01 11:17:00.000,415.9,415.95,415.87,415.91,415.913,40152,257
SPY,2023-05-01 11:17:10.000,415.91,415.98,415.84,415.95,415.939,47028,191
SPY,2023-05-01 11:17:20.000,415.95,416.04,415.95,416.03,416.005,41572,243
SPY,2023-05-01 11:17:30.000,416.04,416.07,416.03,416.04,416.046,34542,176
SPY,2023-05-01 11:17:40.000,416.06,416.12,416.03,416.04,416.067,24163,148
SPY,2023-05-01 11:17:50.000,416.03,416.05,415.99,416.01,416.022,23486,139
SPY,2023-05-01 11:18:00.000,416.01,416.05,415.99,416.0,416.021,18738,116
SPY,2023-05-01 11:18:10.000,416.02,416.02,415.94,415.98,415.979,23023,142
SPY,2023-05-01 11:18:20.000,415.97,415.97,415.93,415.93,415.946,32753,182
SPY,2023-05-01 11:18:30.000,415.93,415.98,415.9,415.95,415.956,19004,129
SPY,2023-05-01 11:18:40.000,415.95,415.97,415.91,415.97,415.929,14194,89
SPY,2023-05-01 11:18:50.000,415.98,415.98,415.94,415.94,415.965,6374,50
SPY,2023-05-01 11:19:00.000,415.94,415.96,415.9,415.96,415.922,21367,116
SPY,2023-05-01 11:19:10.000,415.96,416.06,415.95,416.05,415.999,23988,155
SPY,2023-05-01 11:19:20.000,416.06,416.09,416.03,416.06,416.063,20902,148
SPY,2023-05-01 11:19:30.000,416.06,416.11,416.04,416.05,416.061,32357,223
SPY,2023-05-01 11:19:40.000,416.05,416.07,416.02,416.06,416.05,15839,99
SPY,2023-05-01 11:19:50.000,416.06,416.08,416.04,416.06,416.065,10027,61
SPY,2023-05-01 11:20:00.000,416.06,416.06,415.97,415.99,416.014,20374,131
SPY,2023-05-01 11:20:10.000,416.0,416.01,415.95,416.0,415.979,20923,99
SPY,2023-05-01 11:20:20.000,416.0,416.06,415.99,416.06,416.018,13241,84
SPY,2023-05-01 11:20:30.000,416.06,416.08,416.03,416.08,416.058,16355,78
SPY,2023-05-01 11:20:40.000,416.08,416.15,416.05,416.15,416.088,15665,90
SPY,2023-05-01 11:20:50.000,416.15,416.25,416.12,416.25,416.179,36391,184
SPY,2023-05-01 11:21:00.000,416.24,416.3,416.23,416.29,416.268,25057,152
SPY,2023-05-01 11:21:10.000,416.29,416.29,416.22,416.25,416.257,9417,75
SPY,2023-05-01 11:21:20.000,416.25,416.28,416.25,416.26,416.264,12709,80
SPY,2023-05-01 11:21:30.000,416.25,416.26,416.17,416.18,416.22,12767,87
SPY,2023-05-01 11:21:40.000,416.18,416.18,416.11,416.14,416.14,19891,156
SPY,2023-05-01 11:21:50.000,416.13,416.14,416.08,416.12,416.115,20111,121
SPY,2023-05-01 11:22:00.000,416.12,416.12,416.0,416.04,416.044,10143,60
SPY,2023-05-01 11:22:10.000,416.04,416.07,416.04,416.04,416.05,8251,57
SPY,2023-05-01 11:22:20.000,416.04,416.05,416.01,416.02,416.031,10946,57
SPY,2023-05-01 11:22:30.000,416.03,416.04,415.98,415.98,416.013,10806,73
SPY,2023-05-01 11:22:40.000,415.98,416.04,415.97,416.01,416.009,14917,105
SPY,2023-05-01 11:22:50.000,416.03,416.03,415.86,415.9,415.911,27589,189
SPY,2023-05-01 11:23:00.000,415.89,415.97,415.88,415.94,415.928,33950,178
SPY,2023-05-01 11:23:10.000,415.95,415.96,415.9,415.9,415.933,15627,116
SPY,2023-05-01 11:23:20.000,415.9,415.91,415.86,415.9,415.884,9682,80
SPY,2023-05-01 11:23:30.000,415.89,415.91,415.85,415.88,415.885,9146,54
SPY,2023-05-01 11:23:40.000,415.89,415.96,415.88,415.92,415.931,8077,42
SPY,2023-05-01 11:23:50.000,415.92,415.94,415.9,415.9,415.921,21424,115
SPY,2023-05-01 11:24:00.000,415.89,415.91,415.83,415.83,415.862,35783,163
SPY,2023-05-01 11:24:10.000,415.82,415.82,415.75,415.77,415.786,36414,210
SPY,2023-05-01 11:24:20.000,415.75,415.81,415.75,415.77,415.77,12611,95
SPY,2023-05-01 11:24:30.000,415.77,415.84,415.77,415.82,415.81,17298,110
SPY,2023-05-01 11:24:40.000,415.83,415.85,415.78,415.8,415.81,16685,91
SPY,2023-05-01 11:24:50.000,415.8,415.83,415.71,415.72,415.767,18139,110
SPY,2023-05-01 11:25:00.000,415.71,415.75,415.65,415.74,415.686,46303,282
SPY,2023-05-01 11:25:10.000,415.73,415.75,415.66,415.71,415.696,14260,108
SPY,2023-05-01 11:25:20.000,415.7,415.72,415.59,415.6,415.661,39371,165
SPY,2023-05-01 11:25:30.000,415.61,415.65,415.57,415.64,415.612,17396,139
SPY,2023-05-01 11:25:40.000,415.63,415.68,415.58,415.58,415.643,26168,148
SPY,2023-05-01 11:25:50.000,415.58,415.66,415.58,415.63,415.619,29252,202
SPY,2023-05-01 11:26:00.000,415.63,415.67,415.6,415.64,415.623,32590,171
SPY,2023-05-01 11:26:10.000,415.63,415.69,415.62,415.68,415.658,15581,103
SPY,2023-05-01 11:26:20.000,415.68,415.71,415.67,415.7,415.683,23726,140
SPY,2023-05-01 11:26:30.000,415.71,415.83,415.71,415.78,415.775,37991,184
SPY,2023-05-01 11:26:40.000,415.79,415.89,415.76,415.87,415.801,17390,122
SPY,2023-05-01 11:26:50.000,415.87,415.91,415.87,415.88,415.887,16756,89
SPY,2023-05-01 11:27:00.000,415.88,415.93,415.87,415.92,415.904,25063,158
SPY,2023-05-01 11:27:10.000,415.92,415.97,415.9,415.97,415.925,13670,94
SPY,2023-05-01 11:27:20.000,415.96,415.96,415.93,415.95,415.946,14316,92
SPY,2023-05-01 11:27:30.000,415.95,415.96,415.88,415.88,415.935,50640,249
SPY,2023-05-01 11:27:40.000,415.9,415.91,415.87,415.89,415.889,16228,107
SPY,2023-05-01 11:27:50.000,415.88,415.92,415.85,415.86,415.887,9630,75
SPY,2023-05-01 11:28:00.000,415.87,415.91,415.87,415.89,415.893,10963,74
SPY,2023-05-01 11:28:10.000,415.89,415.89,415.76,415.77,415.815,13662,77
SPY,2023-05-01 11:28:20.000,415.77,415.79,415.75,415.79,415.763,14024,97
SPY,2023-05-01 11:28:30.000,415.78,415.82,415.75,415.82,415.776,14454,107
SPY,2023-05-01 11:28:40.000,415.82,415.88,415.82,415.86,415.859,12440,81
SPY,2023-05-01 11:28:50.000,415.86,415.9,415.86,415.86,415.875,8553,47
SPY,2023-05-01 11:29:00.000,415.87,415.91,415.85,415.91,415.876,9246,58
SPY,2023-05-01 11:29:10.000,415.92,415.93,415.89,415.92,415.912,8779,66
SPY,2023-05-01 11:29:20.000,415.91,415.92,415.89,415.89,415.901,12529,74
SPY,2023-05-01 11:29:30.000,415.89,415.91,415.87,415.88,415.89,4668,33
SPY,2023-05-01 11:29:40.000,415.87,415.87,415.83,415.84,415.849,5161,44
SPY,2023-05-01 11:29:50.000,415.85,415.89,415.81,415.86,415.849,41829,270
SPY,2023-05-01 11:30:00.000,415.85,415.85,415.77,415.79,415.789,15825,118
SPY,2023-05-01 11:30:10.000,415.78,415.8,415.73,415.8,415.776,13886,119
SPY,2023-05-01 11:30:20.000,415.78,415.81,415.76,415.77,415.784,5756,52
SPY,2023-05-01 11:30:30.000,415.76,415.79,415.7,415.77,415.757,19820,117
SPY,2023-05-01 11:30:40.000,415.76,415.77,415.73,415.77,415.75,11581,82
SPY,2023-05-01 11:30:50.000,415.78,415.84,415.76,415.83,415.809,9362,70
SPY,2023-05-01 11:31:00.000,415.84,415.91,415.81,415.91,415.846,26382,146
SPY,2023-05-01 11:31:10.000,415.91,415.91,415.81,415.81,415.876,16983,95
SPY,2023-05-01 11:31:20.000,415.82,415.84,415.8,415.81,415.825,12100,72
SPY,2023-05-01 11:31:30.000,415.81,415.9,415.79,415.89,415.845,22198,155
SPY,2023-05-01 11:31:40.000,415.9,415.97,415.9,415.97,415.94,13255,85
SPY,2023-05-01 11:31:50.000,415.95,415.97,415.88,415.9,415.935,8591,60
SPY,2023-05-01 11:32:00.000,415.9,415.92,415.87,415.88,415.891,15391,109
SPY,2023-05-01 11:32:10.000,415.87,415.88,415.79,415.81,415.854,17873,111
SPY,2023-05-01 11:32:20.000,415.79,415.85,415.78,415.84,415.814,10244,65
SPY,2023-05-01 11:32:30.000,415.85,415.85,415.81,415.81,415.831,6951,50
SPY,2023-05-01 11:32:40.000,415.81,415.84,415.79,415.79,415.816,18629,131
SPY,2023-05-01 11:32:50.000,415.79,415.81,415.76,415.78,415.778,16986,114
SPY,2023-05-01 11:33:00.000,415.77,415.85,415.76,415.84,415.789,13335,89
SPY,2023-05-01 11:33:10.000,415.84,415.85,415.8,415.84,415.827,4971,32
SPY,2023-05-01 11:33:20.000,415.83,415.87,415.83,415.87,415.845,1670,13
SPY,2023-05-01 11:33:30.000,415.87,415.88,415.79,415.79,415.841,6726,55
SPY,2023-05-01 11:33:40.000,415.8,415.87,415.78,415.87,415.821,6868,58
SPY,2023-05-01 11:33:50.000,415.89,415.9,415.84,415.88,415.872,18249,98
SPY,2023-05-01 11:34:00.000,415.88,415.89,415.85,415.86,415.872,9610,53
SPY,2023-05-01 11:34:10.000,415.86,415.87,415.78,415.79,415.822,17282,51
SPY,2023-05-01 11:34:20.000,415.79,415.83,415.78,415.83,415.801,14200,36
SPY,2023-05-01 11:34:30.000,415.83,415.94,415.83,415.94,415.888,17647,97
SPY,2023-05-01 11:34:40.000,415.94,415.95,415.9,415.93,415.933,17309,90
SPY,2023-05-01 11:34:50.000,415.94,415.94,415.9,415.91,415.919,5309,33
SPY,2023-05-01 11:35:00.000,415.92,415.97,415.9,415.93,415.94,19198,138
SPY,2023-05-01 11:35:10.000,415.94,415.94,415.88,415.9,415.928,25604,161
SPY,2023-05-01 11:35:20.000,415.9,415.95,415.89,415.95,415.927,12200,45
SPY,2023-05-01 11:35:30.000,415.95,416.0,415.94,416.0,415.97,17668,76
SPY,2023-05-01 11:35:40.000,416.0,416.03,415.95,416.02,415.993,25342,147
SPY,2023-05-01 11:35:50.000,416.03,416.06,415.99,416.06,416.021,30921,159
SPY,2023-05-01 11:36:00.000,416.05,416.08,416.03,416.05,416.055,38170,204
SPY,2023-05-01 11:36:10.000,416.05,416.09,416.01,416.01,416.05,23557,116
SPY,2023-05-01 11:36:20.000,416.03,416.06,416.02,416.04,416.037,11775,63
SPY,2023-05-01 11:36:30.000,416.04,416.04,416.0,416.02,416.013,12465,83
SPY,2023-05-01 11:36:40.000,416.01,416.05,415.98,416.04,416.007,13270,79
SPY,2023-05-01 11:36:50.000,416.05,416.12,416.05,416.11,416.094,14006,95
SPY,2023-05-01 11:37:00.000,416.11,416.18,416.09,416.1,416.137,38940,196
SPY,2023-05-01 11:37:10.000,416.1,416.11,416.05,416.07,416.082,18804,106
SPY,2023-05-01 11:37:20.000,416.06,416.09,416.05,416.07,416.069,7437,48
SPY,2023-05-01 11:37:30.000,416.06,416.11,416.05,416.1,416.088,8551,64
SPY,2023-05-01 11:37:40.000,416.09,416.12,416.07,416.09,416.094,5382,33
SPY,2023-05-01 11:37:50.000,416.1,416.11,416.07,416.07,416.1,21275,113
SPY,2023-05-01 11:38:00.000,416.07,416.1,416.01,416.03,416.053,9313,66
SPY,2023-05-01 11:38:10.000,416.04,416.05,415.99,416.01,416.007,11188,84
SPY,2023-05-01 11:38:20.000,416.02,416.06,416.02,416.03,416.041,9114,53
SPY,2023-05-01 11:38:30.000,416.02,416.08,416.02,416.06,416.056,7240,47
SPY,2023-05-01 11:38:40.000,416.06,416.07,416.02,416.02,416.053,3816,26
SPY,2023-05-01 11:38:50.000,416.01,416.02,415.98,416.02,416.003,7263,36
SPY,2023-05-01 11:39:00.000,416.01,416.05,415.99,416.02,416.017,9589,62
SPY,2023-05-01 11:39:10.000,416.05,416.05,415.97,416.02,416.012,15037,95
SPY,2023-05-01 11:39:20.000,416.01,416.07,415.98,416.05,416.023,12108,83
SPY,2023-05-01 11:39:30.000,416.04,416.06,416.03,416.04,416.045,5803,42
SPY,2023-05-01 11:39:40.000,416.02,416.02,415.95,415.98,415.981,13994,91
SPY,2023-05-01 11:39:50.000,415.97,416.02,415.96,416.01,415.99,5121,44
SPY,2023-05-01 11:40:00.000,416.0,416.0,415.91,415.93,415.955,9621,67
SPY,2023-05-01 11:40:10.000,415.94,415.95,415.9,415.9,415.927,12669,76
